isbn,hall,bookcase,shelf,numbers
9781593076122,5,2,4,3
9781593076191,5,2,4,5
9781593076276,5,2,4,2
9781593076405,5,2,4,4
9781593076672,5,2,4,4
9781593077099,5,2,4,4
9781593077365,5,2,4,1
9781593080037,5,2,4,1
9781593080112,5,2,4,1
9781593080181,5,2,4,1
9781593080389,5,2,4,5
9781593080495,5,2,4,3
9781593080549,5,2,4,4
9781593080648,5,2,4,3
9781593080693,5,2,4,5
9781593081256,5,2,4,1
9781593081539,5,2,4,1
9781593082697,5,2,4,1
9781593082901,5,2,5,3
9781593083779,5,2,5,2
9781593600259,5,2,5,2
9781593761226,5,2,5,5
9781593854461,5,2,5,3
9781594130076,5,2,5,2
9781594160004,5,2,5,4
9781594201004,5,2,5,5
9781594481529,5,2,5,3
9781594481758,5,2,5,4
9781594481772,5,2,5,4
9781594481949,5,2,5,2
9781594489259,5,2,5,1
9781594489426,5,2,5,5
9781594731402,5,2,5,1
9781594862953,5,2,5,3
9781594865671,5,2,5,2
9781595140326,5,2,5,2
9781595322326,5,2,5,3
9781595324849,5,2,5,5
9781595329141,5,2,6,4
9781595542328,5,2,6,1
9781595690364,5,2,6,2
9781595820129,5,2,6,1
9781595820143,5,2,6,1
9781595820310,5,2,6,3
9781595820617,5,2,6,1
9781595820631,5,2,6,4
9781595820716,5,2,6,2
9781595820938,5,2,6,1
9781595820945,5,2,6,1
9781595821065,5,2,6,4
9781595821072,5,2,6,1
9781596060241,5,2,6,5
9781596321281,5,2,6,5
9781596432949,5,2,6,1
9781596670235,5,2,6,1
9781596792371,5,2,6,4
9781596870413,5,2,6,3
9781596871328,5,2,6,5
9781597221108,5,2,6,2
9781597221283,5,2,6,5
9781597818704,5,2,6,3
9781598160109,5,2,6,1
9781598160116,5,2,6,1
9781598160147,5,2,6,3
9781598161991,5,2,6,1
9781598163209,5,2,6,3
9781598163322,5,2,6,5
9781598165760,5,2,6,4
9781598165777,5,2,6,1
9781598166743,5,2,6,2
9781598169461,5,2,6,5
9781599900056,5,2,6,2
9781599982939,5,2,6,2
9781600100291,5,2,6,3
9781600430015,5,3,1,2
9781740591201,5,3,1,1
9781740596466,5,3,1,4
9781740597401,5,3,1,5
9781740597463,5,3,2,3
9781740597623,5,3,2,5
9781740597715,5,3,2,3
9781740599085,5,3,2,5
9781740599245,5,3,2,1
9781741040913,5,3,2,3
9781741044768,5,3,3,5
9781741045918,5,3,3,5
9781741142396,5,3,4,2
9781840220551,5,3,4,3
9781840224535,5,3,4,5
9781840237870,5,3,4,5
9781840460278,5,3,4,5
9781840462685,5,3,4,1
9781840681123,5,3,4,4
9781841150352,5,3,4,4
9781841150505,5,3,5,1
9781841156736,5,3,5,2
9781841157481,5,3,5,1
9781841157498,5,3,5,2
9781841492056,5,3,5,3
9781841492667,5,3,5,2
9781841492704,5,3,5,1
9781841492872,5,3,6,4
9781841493558,5,3,6,2
9781841494081,5,3,6,3
9781841581224,5,3,6,1
9781841591056,5,3,6,2
9781841591162,5,3,6,1
9781841591384,5,3,6,2
9781841811109,5,3,6,2
9781841882543,5,3,7,3
9781841953670,5,3,7,4
9781841954318,5,3,7,5
9781841957173,5,3,7,1
9781841957951,5,3,7,4
9781842122914,5,3,7,3
9781842122921,5,3,7,2
9781842122938,5,3,8,5
9781842124024,5,3,8,2
9781842163863,5,3,8,4
9781842430224,5,3,8,5
9781842430354,5,3,8,4
9781842552476,5,3,8,5
9781842931530,5,3,8,1
9781842931851,5,3,8,2
9781843103318,5,4,1,4
9781843534099,5,4,1,4
9781843536161,5,4,1,2
9781843537205,5,4,1,2
9781843541677,5,4,1,5
9781843607403,5,4,1,2
9781843914112,5,4,1,5
9781844151455,5,4,1,2
9781844164035,5,4,1,3
9781844164110,5,4,1,1
9781844350483,5,4,1,3
9781844580514,5,4,1,2
9781844670222,5,4,1,2
9781844670550,5,4,1,1
9781844671083,5,4,1,1
9781845130497,5,4,1,5
9781845203344,5,4,1,4
9781845390105,5,4,1,1
9781850522317,5,4,1,3
9781852339463,5,4,1,2
9781852402877,5,4,1,2
9781852421175,5,4,1,3
9781852424473,5,4,1,1
9781852426743,5,4,1,1
9781852428082,5,4,1,1
9781852864989,5,4,1,4
9781853260216,5,4,1,2
9781853260407,5,4,2,4
9781853260735,5,4,2,1
9781853261404,5,4,2,4
9781854591173,5,4,2,2
9781854596017,5,4,2,4
9781854790477,5,4,2,5
9781855325524,5,4,2,3
9781855384279,5,4,2,4
9781857024074,5,4,2,5
9781857024692,5,4,2,3
9781857027129,5,4,2,2
9781857028157,5,4,2,2
9781857150940,5,4,2,4
9781857152746,5,4,2,4
9781857231106,5,4,2,2
9781857231359,5,4,2,5
9781857232097,5,4,2,1
9781857232561,5,4,2,2
9781857233940,5,4,2,5
9781857237504,5,4,2,1
9781857237641,5,4,3,1
9781857239706,5,4,3,3
9781857442021,5,4,3,5
9781857983418,5,4,3,2
9781857988192,5,4,3,1
9781857988369,5,4,3,1
9781857988376,5,4,3,4
9781859605158,5,4,3,2
9781859842843,5,4,3,5
9781859843406,5,4,3,1
9781859843826,5,4,3,4
9781859843833,5,4,3,2
9781859843987,5,4,3,2
9781860460586,5,4,3,3
9781860465024,5,4,3,2
9781860467226,5,4,3,3
9781860469015,5,4,3,2
9781860492914,5,4,3,3
9781860499296,5,4,3,4
9781860645884,5,4,3,2
9781861974426,5,4,3,3
9781861979339,5,4,3,2
9781862073296,5,4,3,5
9781862073708,5,4,3,4
9781862075948,5,4,4,4
9781862076655,5,4,4,3
9781862076891,5,4,4,3
9781862301382,5,4,4,5
9781877741098,5,4,4,2
9781878825018,5,4,4,2
9781879181489,5,4,4,2
9781879794061,5,4,4,3
9781879960749,5,4,4,4
9781880393338,5,4,4,3
9781880656419,5,4,4,2
9781880685358,5,4,4,1
9781881475712,5,4,4,4
9781883011079,5,4,4,1
9781883011093,5,4,4,5
9781883398293,5,4,4,4
9781884365300,5,4,4,1
9781885586421,5,4,4,4
9781885972101,5,4,4,1
9781886363069,5,4,4,1
9781886968059,5,4,4,5
9781887178945,5,4,4,1
9781888690088,5,4,4,2
9781888996289,5,4,4,1
9781889032207,5,4,4,4
9781889963853,5,4,4,4
9781890159191,5,4,4,3
9781890208288,5,4,4,4
9781890447427,5,4,4,2
9781890771485,5,4,4,3
9781890995522,5,4,4,1
9781891620416,5,4,5,4
9781892062437,5,4,5,2
9781892284730,5,4,5,3
9781892389381,5,4,5,4
9781892391209,5,4,5,1
9781892391360,5,4,5,2
9781892395566,5,4,5,1
9781892597267,5,4,5,5
9781892597380,5,4,5,1
9781894917124,5,4,5,5
9781894925020,5,4,5,3
9781895176407,5,4,5,5
9781898573456,5,4,5,1
9781903015070,5,4,5,1
9781903252048,5,4,5,1
9781903436578,5,4,5,1
9781903809501,5,4,5,2
9781904148456,5,4,5,4
9781904233190,5,4,5,5
9781904271062,5,4,5,5
9781904271352,5,4,5,3
9781904271550,5,4,5,2
9781904316343,5,4,5,5
9781904341277,5,4,5,1
9781904633273,5,4,6,4
9781904634003,5,4,6,4
9781904859208,5,4,6,4
9781904919520,5,4,6,2
9781904920359,5,4,6,5
9781905177042,5,4,6,4
9781928832430,5,4,6,1
9781929241637,5,4,6,1
9781929610259,5,4,6,5
9781930464063,5,4,6,1
9781930846395,5,4,6,5
9781930846456,5,4,6,3
9781930900240,5,4,6,1
9781931081672,5,4,6,4
9781931082303,5,4,6,4
9781931082549,5,4,6,4
9781931082730,5,4,6,4
9781931082884,5,5,1,2
9781931382694,5,5,1,1
9781931615037,5,5,1,5
9781931859356,5,5,1,4
9781931882200,5,5,1,5
9781932111972,5,5,1,5
9781932206081,5,5,1,2
9781932206104,5,5,1,4
9781932234299,5,5,1,5
9781932361278,5,5,1,1
9781932382600,5,5,1,4
9781932386226,5,5,1,5
9781932416121,5,5,2,5
9781932416138,5,5,2,3
9781932416244,5,5,2,2
9781932416374,5,5,2,5
9781932416381,5,5,2,2
9781932416480,5,5,2,1
9781932416596,5,5,2,1
9781932416640,5,5,2,1
9781932416770,5,5,2,3
9781932420302,5,5,2,5
9781932420340,5,5,2,4
9781932429237,5,5,2,1
9781932450750,5,5,2,3
9781932664393,5,5,2,3
9781932664591,5,5,2,3
9781932796780,5,5,2,3
9781932857009,5,5,2,1
9781932857085,5,5,2,3
9781933110332,5,5,2,5
9781933110455,5,5,3,3
9781933368368,5,5,3,3
9781933368566,5,5,3,5
9781933372198,5,5,3,3
9781933440170,5,5,3,3
9781933615097,5,5,3,2
9781933618081,5,5,3,1
9781933633107,5,5,3,4
9781933771137,5,5,3,4
9781933771175,5,5,3,4
9781934169070,5,5,3,1
9782884490474,5,5,3,1
9782940373154,5,5,3,3
9783791329284,5,5,3,2
9783861878759,5,5,3,5
9783895086908,5,5,4,4
9784770027726,5,5,4,1
9784770028037,5,5,4,5
9784770028969,5,5,4,1
9788122200850,5,5,4,1
9788172235222,5,5,4,3
9788173031014,5,5,4,1
9788185300535,5,5,4,1
9789027712059,5,5,4,3
9789042003408,5,5,4,3
